lon,lat,BUILD_COV_0,BUILD_DEN_0,WATER_COV_0,ROAD_DEN_0
105.81473684891705,21.09894039781557,0.0,0.0,0.0,0.0
105.81502566945711,21.098939010067472,0.0,0.0,0.0,0.0
105.81531448997367,21.098937621827634,0.0,0.0,0.0,0.0
105.81560331046673,21.09893623309605,0.0,0.0,0.0,0.0
105.81589213093626,21.098934843872723,0.0,0.0,0.0,0.0
105.81618095138226,21.098933454157653,0.0,0.0,0.0,0.0
105.81646977180475,21.09893206395084,0.0,0.0,0.0,0.0
105.81675859220367,21.098930673252273,0.0,0.0,0.0,0.0
105.81704741257906,21.09892928206198,0.0,0.0,0.0,0.0
105.81733623293088,21.098927890379933,0.0,0.0,0.0,0.0
105.81762505325914,21.098926498206154,0.0,0.0,0.0,0.0
105.81791387356381,21.098925105540623,0.0,0.0,0.0,0.0
105.8182026938449,21.098923712383353,0.0,0.0,0.0,0.0
105.8184915141024,21.098922318734342,0.0,0.0,0.0,0.0
105.8187803343363,21.098920924593592,0.0,0.0,0.0,0.0
105.8190691545466,21.098919529961094,0.0,0.0,0.0,0.0
105.81935797473326,21.09891813483686,0.0,0.0,0.33333334,0.0
105.8196467948963,21.098916739220886,0.0,0.0,0.44444445,0.0
105.81993561503572,21.09891534311317,0.0,0.0,0.5555556,0.0
105.82022443515149,21.09891394651371,0.22222222,1.0,0.44444445,0.0
105.82051325524361,21.098912549422515,0.11111111,1.0,0.5555556,0.0
105.82080207531206,21.098911151839566,0.0,0.0,0.33333334,80.0
